arm,alpha,eta,N_streams,DetRate,DetRate_CI_low,DetRate_CI_high,ADD,SEM
MIX,0.014999999999999999,0.02,2000,0.084000000000000005,0.0726261614635203,0.096968821874482136,1577.8630952380952,46.178355004461025
MIX,0.014999999999999999,0.040000000000000001,2000,0.64100000000000001,0.61972440968005404,0.66173498298663258,1542.9196567862714,15.208976085952083
MIX,0.014999999999999999,0.059999999999999998,2000,0.98099999999999998,0.97402958543373597,0.98612621508169851,1061.9072375127421,10.496771209487646
MIX,0.014999999999999999,0.080000000000000002,2000,0.99250000000000005,0.98766208586377513,0.99544962256419078,675.96120906801002,6.3741733064837893
MIX,0.014999999999999999,0.10000000000000001,2000,0.99250000000000005,0.98766208586377513,0.99544962256419078,473.11083123425692,3.9999228341549702
MIX,0.014999999999999999,0.12,2000,0.99250000000000005,0.98766208586377513,0.99544962256419078,366.54206549118391,2.8735075094175291
MIX,0.014999999999999999,0.14000000000000001,2000,0.99250000000000005,0.98766208586377513,0.99544962256419078,297.47153652392944,2.1656320750164388
MIX,0.014999999999999999,0.16,2000,0.99250000000000005,0.98766208586377513,0.99544962256419078,250.12392947103274,1.7622518739354738
MIX,0.014999999999999999,0.17999999999999999,2000,0.99250000000000005,0.98766208586377513,0.99544962256419078,216.11083123425692,1.5110410811679289
MIX,0.014999999999999999,0.20000000000000001,2000,0.99250000000000005,0.98766208586377513,0.99544962256419078,189.53853904282116,1.3241385284569263
MIX,0.01,0.02,2000,0.068500000000000005,0.05823636538977861,0.080418046413942679,1625.051094890511,51.781846399227348
MIX,0.01,0.040000000000000001,2000,0.59699999999999998,0.57533710759134016,0.6182909852360966,1587.0293132328309,15.464255624935975
MIX,0.01,0.059999999999999998,2000,0.98050000000000004,0.97345497391140678,0.98570274365130917,1115.2080571137176,10.647861934441153
MIX,0.01,0.080000000000000002,2000,0.995,0.99082030405005805,0.99728181914150138,710.78793969849244,6.5656795077076797
MIX,0.01,0.10000000000000001,2000,0.995,0.99082030405005805,0.99728181914150138,495.12160804020101,4.1095937796852864
MIX,0.01,0.12,2000,0.995,0.99082030405005805,0.99728181914150138,381.46633165829144,2.9353869186648818
MIX,0.01,0.14000000000000001,2000,0.995,0.99082030405005805,0.99728181914150138,309.04723618090452,2.2140926807108943
MIX,0.01,0.16,2000,0.995,0.99082030405005805,0.99728181914150138,259.65527638190957,1.7848231500139824
MIX,0.01,0.17999999999999999,2000,0.995,0.99082030405005805,0.99728181914150138,224.13165829145728,1.5245251858790807
MIX,0.01,0.20000000000000001,2000,0.995,0.99082030405005805,0.99728181914150138,196.06482412060302,1.3400119736461398
