arm,alpha,eta,N_streams,DetRate,DetRate_CI_low,DetRate_CI_high,ADD,SEM
eCUSUM,0.050000000000000003,0.059999999999999998,2000,0.0030000000000000001,0.0013756299236301083,0.0065299150739353082,123.66666666666667,19.676080609413763
eCUSUM,0.050000000000000003,0.080000000000000002,2000,0.0030000000000000001,0.0013756299236301083,0.0065299150739353082,103.66666666666667,18.945340480601715
eCUSUM,0.050000000000000003,0.10000000000000001,2000,0.0030000000000000001,0.0013756299236301083,0.0065299150739353082,93.833333333333329,17.873656385658549
eCUSUM,0.050000000000000003,0.12,2000,0.0030000000000000001,0.0013756299236301083,0.0065299150739353082,85.333333333333329,9.0972116200107855
eCUSUM,0.050000000000000003,0.14000000000000001,2000,0.0030000000000000001,0.0013756299236301083,0.0065299150739353082,76.833333333333329,10.015034993744452
eCUSUM,0.050000000000000003,0.16,2000,0.0030000000000000001,0.0013756299236301083,0.0065299150739353082,68,9.4310362338634057
eCUSUM,0.050000000000000003,0.17999999999999999,2000,0.0030000000000000001,0.0013756299236301083,0.0065299150739353082,49.166666666666664,8.3447144504326367
eCUSUM,0.050000000000000003,0.20000000000000001,2000,0.0030000000000000001,0.0013756299236301083,0.0065299150739353082,45,7.71722460186015
eCUSUM,0.035000000000000003,0.02,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,548.56818181818187,78.712393603187095
eCUSUM,0.035000000000000003,0.040000000000000001,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,336.36363636363637,48.043552586731337
eCUSUM,0.035000000000000003,0.059999999999999998,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,212.27272727272728,26.761792867361905
eCUSUM,0.035000000000000003,0.080000000000000002,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,130.43181818181819,13.918163920156264
eCUSUM,0.035000000000000003,0.10000000000000001,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,109.84090909090909,10.442233025542455
eCUSUM,0.035000000000000003,0.12,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,88.13636363636364,8.541560458802298
eCUSUM,0.035000000000000003,0.14000000000000001,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,68.568181818181813,5.491578613538203
