Gamma_target,Gamma_realised,attainable,Gamma,arm,n_seeds,n_eff,adwin_impl,river_version,FPR_CUSUM,FPR_CUSUM_low,FPR_CUSUM_high,n_preonset_leak_CUSUM,arm_CUSUM,FPR_PHT,FPR_PHT_low,FPR_PHT_high,n_preonset_leak_PHT,arm_PHT,FPR_ADWIN,FPR_ADWIN_low,FPR_ADWIN_high,n_preonset_leak_ADWIN,arm_ADWIN,FPR_DDM,FPR_DDM_low,FPR_DDM_high,n_preonset_leak_DDM,arm_DDM,FPR_EDDM,FPR_EDDM_low,FPR_EDDM_high,n_preonset_leak_EDDM,arm_EDDM
28.222222222222221,28.222222222222214,True,28.222222222222214,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
33.666666666666671,33.666666666666899,True,33.666666666666899,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
39.111111111111114,39.111111111111377,True,39.111111111111377,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
44.555555555555557,44.555555555555131,True,44.555555555555131,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
50,49.999999999999396,True,49.999999999999396,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
60,59.999999999999659,True,59.999999999999659,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
75.555555555555557,75.555555555556765,True,75.555555555556765,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
91.111111111111114,91.111111111108841,True,91.111111111108841,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
106.66666666666666,106.6666666666668,True,106.6666666666668,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
122.22222222222223,122.22222222222229,True,122.22222222222229,warmstart,5000,5000,river,0.23.0,0.078,0.070886564101426616,0.085761376340201603,169,warmstart,0.053800000000000001,0.047881746983892109,0.060403350231876887,133,warmstart,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,2,warmstart,0.021999999999999999,0.018286209661005734,0.026447713398468881,518,warmstart,0.2742,0.26201156080096427,0.28673513339742357,4592,warmstart
