episode_id,ticker,phase_id,role,sigma_oracle,oracle_contaminated,oracle_certified,detector,detector_family,delta,operating_point,lambda_star,FPR_H,ARL0,arl0_censored_frac,arl0_right_censored,tau_realized_days,alarm_date,T_days_phase,alarm_within_T,oracle_verdict,ADD_min_census,detectable_flag_census,op_attainable,breakeven_exists
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.40000000000000002,OP3_breakeven,2.0098070678062459,0.53180000000000005,NaN,0,False,6,2020-02-27,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.5,OP1_isoFPR5_H,5.0434706107801173,0.046600000000000003,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.5,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.5,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.5,OP3_breakeven,1.6720118231307692,0.56274999999999997,NaN,0,False,16,2020-03-12,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.22009856618884607,OP1_isoFPR5_H,6.85363864776697,0.047699999999999999,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.22009856618884607,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.22009856618884607,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.22009856618884607,OP3_breakeven,4.7434153294096566,0.17249999999999999,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D2,likelihood_ratio,NaN,OP1_isoFPR5_H,3.0876122901990186,0.049200000000000001,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D2,likelihood_ratio,NaN,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
