episode_id,ticker,phase_id,sigma_oracle,oracle_contaminated,detector,delta,lambda,FPR_H,FPR_H_ci_low,FPR_H_ci_high,ARL0,arl0_available,arl0_right_censored,arl0_censored_frac,tau_realized_days,alarm_date,T_days_phase
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0010632572230203177,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0011305159223048776,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0012020292201301375,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.001278066250584848,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0013589131724328352,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0014448742460466649,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0015362729784651522,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.00163345334088401,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.001736781063161593,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0018466450102114704,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0019634586454617743,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0020876615868889205,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0022197212614817035,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0023601346643621927,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.002509430229183732,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0026681698168451343,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0028369508300053873,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.003016408461356713,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0032072180841171286,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0034100977937389218,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.003625811110398558,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0038551698524385857,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.004099037191575498,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0043583309013715665,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.00463402681119597,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.00492716247867392,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.005238841094444738,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0055702356339240346,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.005922593271694887,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.006297240075141124,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.006695585994986808,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.007119130171523404,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.007569466576494134,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.008048290011868256,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0085574024880812,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.009098720005744375,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.009674279766347174,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.010286247839087943,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.01093692731268739,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.011628766962863062,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.012364370468084192,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.013146506208289617,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.013978117683445385,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.014862334591151338,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.01580248460498638,1.0,0.9998079568876411,1.0,,False,False,0.0,1.0,2020-02-20,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.01680210589791914,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.017864960457914796,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.01899504824585027,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.020196622249019715,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.02147420448688307,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.02283260302929374,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.02427693009125214,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.02581262127228314,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.027445456012842952,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.02918157934474168,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0310275250174371,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.032990240087233585,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.03507711106192555,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.037295991699278226,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.03965523256396339,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.042163712454184585,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.04483087181626347,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.04766674827294012,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.05068201439909484,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.05388801788705733,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.057296824252661784,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.06092126224276834,1.0,0.9998079568876411,1.0,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.06477497211513839,0.99995,0.9997168021471904,0.9999911739447619,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.06887245697236057,0.99995,0.9997168021471904,0.9999911739447619,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0732291373430184,0.99995,0.9997168021471904,0.9999911739447619,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.0778614092155112,0.99995,0.9997168021471904,0.9999911739447619,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.08278670574293297,0.99995,0.9997168021471904,0.9999911739447619,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.08802356285123109,0.99995,0.9997168021471904,0.9999911739447619,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.09359168899755438,0.99995,0.9997168021471904,0.9999911739447619,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.09951203934132088,0.9999,0.999635418757493,0.9999725765387706,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.10580689460714139,0.9999,0.999635418757493,0.9999725765387706,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.11249994493639259,0.9999,0.999635418757493,0.9999725765387706,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.11961637904300744,0.9999,0.999635418757493,0.9999725765387706,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.12718297900901382,0.9999,0.999635418757493,0.9999725765387706,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.1352282210765754,0.9999,0.999635418757493,0.9999725765387706,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.14378238281585715,0.9999,0.999635418757493,0.9999725765387706,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.15287765707203252,0.9999,0.999635418757493,0.9999725765387706,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.16254827312026174,0.99985,0.9995590283953282,0.9999489861052466,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.17283062548459746,0.99985,0.9995590283953282,0.9999489861052466,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.18376341090561768,0.99985,0.9995590283953282,0.9999489861052466,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.1953877739722486,0.9998,0.9994858112031985,0.9999222225016876,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.20774746196585456,0.9997,0.9993455699502125,0.9998625021632961,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.2208889894993336,0.99965,0.9992776423311108,0.999830448986709,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.23486181357082556,0.99955,0.9991448981407234,0.999763231585719,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.24971851969083156,0.99945,0.999015313518551,0.9996928546165137,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.26551501978321806,0.9994,0.9989514539724205,0.9996567333669553,,False,False,0.0,2.0,2020-02-21,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.2823107626048892,0.9993,0.9988252587880254,0.9995829669599728,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.3001689574760226,0.99925,0.998762821045545,0.9995454239067645,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.31915681216285935,0.999,0.9984558019277974,0.9993525390460685,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.33934578580829894,0.9986,0.997977319859875,0.9990311747484807,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.3608118578621795,0.99845,0.9978007704615567,0.9989077817597326,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.38363581402334257,0.9979,0.9971628316750836,0.9984459317936294,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.4079035502695983,0.9972,0.9963660500113234,0.9978429823177468,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.4337063961197816,0.9967,0.9958041437255425,0.9974050806466401,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.4611414583444689,0.99565,0.9946378547212196,0.9964717729414991,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.4903119864188796,0.99475,0.9936490241040342,0.9956609492362868,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.5213277610933136,0.99335,0.992124958850372,0.9943855522106635,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.5543055075434763,0.992,0.9906673784493643,0.9931436511280745,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.5893693346555436,0.99015,0.9886840637418132,0.9914276763951414,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.6266512020991857,0.98835,0.9867662381710978,0.9897461933210612,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.6662914169463241,0.98555,0.9838003661909515,0.9871131407426369,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.7084391617046213,0.98175,0.9798002315529916,0.9835147349082506,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.7532530557528974,0.9775,0.9753510786673205,0.9794655201603768,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.8009017522913942,0.9732,0.9708692411407112,0.9753490092577524,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.8515645730534541,0.9653,0.9626728000281048,0.9677484846515341,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.9054321831672981,0.96065,0.9578657314543988,0.963257339226185,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,0.9627073087076852,0.955,0.9520384791293555,0.9577867616383979,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.023605499637897,0.9486,0.9454526294955167,0.9515750694240749,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.088355941013314,0.93675,0.9332918872759798,0.9400403630653748,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.157202315499481,0.9245,0.9207563461995983,0.9280806091980088,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.2304037204506597,0.91405,0.9100854197563287,0.9178555493423269,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.3082356430002358,0.8991,0.8948486855514137,0.9031980256363015,,False,False,0.0,3.0,2020-02-24,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.3909909968326304,0.8789,0.8743055799575294,0.883348889771925,,False,False,0.0,4.0,2020-02-25,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.4789812245385263,0.85375,0.84878479017554,0.8585793393224662,,False,False,0.0,4.0,2020-02-25,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.5725374697020222,0.82505,0.8197222293727765,0.8302529233998789,,False,False,0.0,4.0,2020-02-25,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.6720118231307692,0.7933,0.7876317700567853,0.798855577453505,,False,False,0.0,4.0,2020-02-25,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.7777786479191604,0.7632,0.757257961037487,0.7690409474681672,,False,False,0.0,4.0,2020-02-25,23
E1,SPY,22,V2,False,D1,0.22009856618884607,1.8902359883313415,0.7313,0.7251124131497222,0.7373987477065005,,False,False,0.0,4.0,2020-02-25,23
E1,SPY,22,V2,False,D1,0.22009856618884607,2.009807067806246,0.6914,0.6849619282806532,0.6977645576159359,,False,False,0.0,4.0,2020-02-25,23
E1,SPY,22,V2,False,D1,0.22009856618884607,2.1369418817222763,0.65265,0.6460224542079355,0.6592189150298612,,False,False,0.0,6.0,2020-02-27,23
E1,SPY,22,V2,False,D1,0.22009856618884607,2.27211889091584,0.61475,0.607983889800578,0.6214720363051356,,False,False,0.0,6.0,2020-02-27,23
E1,SPY,22,V2,False,D1,0.22009856618884607,2.41584682232718,0.57755,0.5706899589843395,0.5843802551289337,,False,False,0.0,6.0,2020-02-27,23
E1,SPY,22,V2,False,D1,0.22009856618884607,2.568666583550056,0.53645,0.5295324517051465,0.5433535483519625,,False,False,0.0,6.0,2020-02-27,23
E1,SPY,22,V2,False,D1,0.22009856618884607,2.73115329849052,0.4988,0.49187126937515413,0.5057291915283156,,False,False,0.0,6.0,2020-02-27,23
E1,SPY,22,V2,False,D1,0.22009856618884607,2.9039184717958113,0.4565,0.44960564032942496,0.4634110674213504,,False,False,0.0,6.0,2020-02-27,23
E1,SPY,22,V2,False,D1,0.22009856618884607,3.0876122901990186,0.4181,0.41128031501719203,0.4249511416446125,,False,False,0.0,13.0,2020-03-09,23
E1,SPY,22,V2,False,D1,0.22009856618884607,3.282926069440412,0.3771,0.37040715681532144,0.3838400473816965,,False,False,0.0,16.0,2020-03-12,23
E1,SPY,22,V2,False,D1,0.22009856618884607,3.4905948559742157,0.33335,0.32684913797512316,0.33991486999422615,,False,False,0.0,16.0,2020-03-12,23
E1,SPY,22,V2,False,D1,0.22009856618884607,3.7114001932521505,0.2969,0.2906072904510456,0.3032707174611947,,False,False,0.0,16.0,2020-03-12,23
E1,SPY,22,V2,False,D1,0.22009856618884607,3.9461730629943523,0.26225,0.25619995371014614,0.2683913627897806,,False,False,0.0,16.0,2020-03-12,23
E1,SPY,22,V2,False,D1,0.22009856618884607,4.195797012516955,0.22665,0.2209004238262791,0.23250456614324755,,False,False,0.0,16.0,2020-03-12,23
E1,SPY,22,V2,False,D1,0.22009856618884607,4.461211479885724,0.1972,0.19174397424907558,0.202772327059769,,False,False,0.0,23.0,2020-03-23,23
E1,SPY,22,V2,False,D1,0.22009856618884607,4.743415329409657,0.1701,0.16495624738630088,0.17537046265923356,,False,False,0.0,23.0,2020-03-23,23
E1,SPY,22,V2,False,D1,0.22009856618884607,5.043470610780117,0.14565,0.14082911168810416,0.15060698926562463,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,5.362506556002653,0.12275,0.11827438063107856,0.1273705158971963,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,5.701723829163629,0.09785,0.09380914287120641,0.10204531740406396,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,6.062399045025292,0.07925,0.07558649888386643,0.08307510539518367,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,6.445889573454612,0.06475,0.061422336917280176,0.06824483661202833,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,6.85363864776697,0.04985,0.046919232439402325,0.052953663974654466,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,7.287180796209435,0.0384,0.03582422695149905,0.041153067249830755,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,7.748147617024632,0.02905,0.0268112869266511,0.031469598480879823,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,8.238273918829101,0.0205,0.018626211514647786,0.022557957830104475,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,8.759404249414942,0.01415,0.01260389438909225,0.015882713903186973,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,9.313499837545299,0.01065,0.009318385654135829,0.012169566939929906,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,9.902645973868596,0.0075,0.006395220350021674,0.008793942115651921,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,10.529059858728843,0.00475,0.003887551207100894,0.005802667495690674,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,11.195098946406727,0.0029,0.0022441834327549394,0.003746745829552356,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,11.903269817194102,0.0015,0.001050942271929966,0.0021405247110919353,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,12.656237610691365,0.00105,0.0006868918165735848,0.0016047480052494391,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,13.456836055829003,0.0005,0.0002716181902812996,0.0009202328789653198,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,14.30807813536043,0.0001,2.742346122944835e-05,0.00036458124250705794,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,15.213167424961057,5e-05,8.82605523813606e-06,0.00028319785280960614,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,16.175510149607252,5e-05,8.82605523813606e-06,0.00028319785280960614,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,17.19872800260837,5e-05,8.82605523813606e-06,0.00028319785280960614,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,18.28667177553515,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,19.443435850339526,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,20.673373608205694,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,21.981113813122313,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,23.37157803183398,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,24.84999915573046,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,26.421941094379207,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,28.093319714816047,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,29.870425105397196,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,31.759945248001003,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,33.76899118766688,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,35.90512379439627,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,38.17638221783051,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,40.5913141418927,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,43.15900795325419,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,45.88912694468886,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,48.79194568203671,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,51.878388671640536,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,55.16007147377722,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,58.649344416810614,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,62.359339076580234,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,66.30401769594708,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,70.4982257304827,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,74.95774771805253,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,79.6993666825541,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,84.7409272953705,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
E1,SPY,22,V2,False,D1,0.22009856618884607,90.10140303224227,0.0,0.0,0.00019204311235897808,,False,False,0.0,,,23
