xi,stream_index,skewness,q,q_hat_warmup,lb_sign_p,lb_ebin_p,fpr_half,fpr_oracle,fpr_qhat,m_units_half,sign_identity,min_h,degenerate_sign,degenerate_ebin,fs_m,fs_s,fs_q_oracle
1,389,-0.070219320166074017,0.50749999999999995,0.51200000000000001,0.42376863270654125,0.28633907046992713,0,0,0,43,True,0.0083130090776944339,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,389,-0.52660030731028717,0.54049999999999998,0.52800000000000002,0.02757384741896779,0.089462110242878437,0,0,0,56,True,0.0083399609782403659,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,389,-1.1158304159486392,0.57487500000000002,0.55900000000000005,0.51534420438690065,0.19323055788186996,1,0,0,81,True,0.0086771727501914579,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,389,-1.4303489561267626,0.59112500000000001,0.58599999999999997,0.27707961922464752,0.29219421270548201,1,0,0,108,True,0.0087435205216516137,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,390,0.059796910429627065,0.50037500000000001,0.52600000000000002,0.97107533857962391,0.94298162944216368,0,0,0,36,True,0.0082152116442175717,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,390,-0.42027672571000729,0.53312499999999996,0.54100000000000004,0.51726354232323279,0.7441946803301952,0,0,0,47,True,0.0084346094099559763,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,390,-1.0014792668888481,0.57099999999999995,0.58799999999999997,0.043474359360359066,0.035852052313192759,0,0,0,70,True,0.0083623426214914955,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,390,-1.3179125736059556,0.58850000000000002,0.60199999999999998,0.075866972005043956,0.096537046607161739,1,0,0,135,True,0.0082380282971371548,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,391,-0.11286577263065029,0.4985,0.51700000000000002,0.4375289784572991,0.4575398255657126,0,0,0,33,True,0.0080584525451669279,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,391,-0.58264847806610975,0.53249999999999997,0.56200000000000006,0.059840424853305832,0.14933517663603962,0,0,0,47,True,0.0082395291977230712,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,391,-1.2618281671318661,0.56937499999999996,0.60399999999999998,0.093805165792290993,0.16223075482178151,1,0,0,106,True,0.0081306676500854536,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,391,-1.5938930755996787,0.58462499999999995,0.59799999999999998,0.083554810591578293,0.015274626307894014,1,0,0,86,True,0.007682341833320205,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,392,-0.054554286954390172,0.49312499999999998,0.505,0.82199037597860314,0.89199952210045585,0,0,0,41,True,0.0085472359134437324,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,392,-0.55357422272038159,0.52775000000000005,0.53100000000000003,0.41303527208783253,0.81887012612058485,0,0,0,47,True,0.0081958622985004864,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,392,-1.1639751630324799,0.56899999999999995,0.57999999999999996,0.62830044406119301,0.38544166056215257,1,0,0,94,True,0.008187692154587884,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,392,-1.5280435196210405,0.58875,0.60599999999999998,0.74619691439724212,0.6206108067602607,1,0,0,130,True,0.0081942175729243158,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,393,0.0044680410670810923,0.49112499999999998,0.49199999999999999,0.7865814193407491,0.58408934919049837,0,0,0,62,True,0.0087419003567588104,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,393,-0.44375725327403825,0.52475000000000005,0.54200000000000004,0.73808033810017382,0.91724008399354728,0,0,0,62,True,0.0093549201605378374,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,393,-1.0372593872870268,0.56137499999999996,0.56499999999999995,0.50476285736277038,0.41786626140786909,1,0,0,84,True,0.0090708286806866975,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,393,-1.3455893614265371,0.57399999999999995,0.59099999999999997,0.29070079259388792,0.081982603019264216,1,0,0,92,True,0.0093697087632468486,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,394,-0.16982938513037599,0.497,0.47599999999999998,0.42364060110050766,0.25399123869132439,0,0,0,44,True,0.0086480095949042889,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,394,-0.62655863957249136,0.52524999999999999,0.51600000000000001,0.86007282459342416,0.92822904448281096,0,0,0,51,True,0.0084519035829956294,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,394,-1.261465871929413,0.55837499999999995,0.56200000000000006,0.99005321221620479,0.94115249376516996,0,0,0,71,True,0.0082230673155559882,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,394,-1.565084478712035,0.58125000000000004,0.57199999999999995,0.52861649895274299,0.5818479394086864,1,0,0,144,True,0.0083294459748015515,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,395,-0.031238297908354452,0.50275000000000003,0.50800000000000001,0.16389453216789771,0.94443491497052301,0,0,0,58,True,0.0084424300413971989,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,395,-0.42714141540409473,0.53374999999999995,0.54600000000000004,0.68524908277628738,0.6791176355635884,0,0,0,60,True,0.0085730686896529056,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,395,-0.99673401361224656,0.56762500000000005,0.58799999999999997,0.86747079221453804,0.65154648961635608,1,0,0,104,True,0.0087551034090126434,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,395,-1.3544105872461474,0.58337499999999998,0.59399999999999997,0.22400924893143137,0.19651905403635275,1,0,0,125,True,0.0082865200361694341,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,396,0.072892081206787571,0.49337500000000001,0.5,0.3726398250889813,0.62949198706481302,0,0,0,59,True,0.0080258208257621665,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,396,-0.41475374387229774,0.51587499999999997,0.5,0.91711805783329314,0.93634687245184667,0,0,0,55,True,0.0078441151741131254,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,396,-0.9888010443698364,0.55762500000000004,0.52800000000000002,0.25317790788679589,0.034429907260356683,0,0,0,62,True,0.0082502107214578058,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,396,-1.4752478706573737,0.57987500000000003,0.55900000000000005,0.34786742138154525,0.32291737042067831,1,0,0,103,True,0.0079918527712459515,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,397,-0.056527771131095084,0.504,0.51800000000000002,0.22903133769552472,0.27337845363219515,0,0,0,45,True,0.0084728420935077375,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,397,-0.44284757893452648,0.53374999999999995,0.54200000000000004,0.9110399039120548,0.92252389604259744,1,0,0,77,True,0.0087647589221947764,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,397,-1.0770453538706968,0.56025000000000003,0.56299999999999994,0.74871300923295325,0.56082678837612021,0,0,0,64,True,0.0080536016695267002,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,397,-1.3458308853026957,0.58137499999999998,0.57999999999999996,0.59621613729123224,0.5810748716032893,1,0,0,115,True,0.0083913941946976624,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,398,0.054159203877157273,0.49349999999999999,0.51100000000000001,0.57997560462969922,0.072868680415720838,0,0,0,53,True,0.0081069993232163965,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,398,-0.41147721713080854,0.52500000000000002,0.55500000000000005,0.23682615029943324,0.66012424060205321,0,0,1,63,True,0.0081242855524797444,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,398,-1.1135612145144462,0.55874999999999997,0.56200000000000006,0.64533590863913859,0.51857102415960799,1,0,0,75,True,0.0080229190273584244,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,398,-1.5471503365864172,0.58237499999999998,0.58499999999999996,0.15117551838342905,0.22720906932545551,1,0,0,132,True,0.0083153304462233422,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,399,0.098139136570037117,0.49487500000000001,0.50600000000000001,0.65873661056149024,0.34889653413746291,0,0,0,39,True,0.008824818613773603,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,399,-0.35296827174496231,0.51937500000000003,0.51600000000000001,0.51436705744279965,0.53239306740147496,0,0,0,49,True,0.0087694718915959473,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,399,-0.98219593993628074,0.55312499999999998,0.56699999999999995,0.73256239133146395,0.53166328766586679,1,0,0,80,True,0.0084867004996440967,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,399,-1.2753382000896318,0.56862500000000005,0.57699999999999996,0.96823081795302179,0.85277043615629733,1,0,0,91,True,0.0084250496135003603,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,400,-0.12962674586858672,0.50249999999999995,0.50600000000000001,0.22892573925774884,0.61778340073272797,0,0,0,38,True,0.0079355898122720828,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,400,-0.52734567662317089,0.52837500000000004,0.54900000000000004,0.85974415350495026,0.72379273969296731,0,0,0,54,True,0.0080276602617758135,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,400,-1.1198003786437725,0.56562500000000004,0.58599999999999997,0.51654880688992921,0.68294845854358055,0,0,0,71,True,0.008858370322400215,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,400,-1.4260802284653242,0.58150000000000002,0.59399999999999997,0.52121685609317736,0.66975997520885111,1,0,0,109,True,0.0085030580628284239,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,401,0.087967315307017735,0.50087499999999996,0.498,0.12621540817016433,0.91544964023104702,0,0,0,40,True,0.0087000623132264168,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,401,-0.36590515991132666,0.52712499999999995,0.52600000000000002,0.90033906000575514,0.87246842456824236,0,0,0,53,True,0.0085867543963713822,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,401,-1.112148887276001,0.5645,0.57299999999999995,0.43321328421532523,0.70497728947880411,1,0,0,76,True,0.0088785330261099086,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,401,-1.4638079773878967,0.58287500000000003,0.57999999999999996,0.59808245848397024,0.65330449987270256,1,0,0,103,True,0.0085343006327583681,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,402,0.057110128968064916,0.50375000000000003,0.49299999999999999,0.84891713180958139,0.49444197726316386,0,0,0,34,True,0.0081258218973304444,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,402,-0.45446390064311903,0.53387499999999999,0.54700000000000004,0.3479803016428763,0.73203342223309864,0,0,0,52,True,0.0085212933390292466,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,402,-1.1250597867322429,0.57337499999999997,0.59499999999999997,0.081802925128966517,0.083348786531718913,1,0,0,120,True,0.0085076455601543442,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,402,-1.5393908315022975,0.59012500000000001,0.60199999999999998,0.21188266727574151,0.25341376978698238,1,0,0,176,True,0.008280300789598672,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,403,0.09912205639158142,0.49712499999999998,0.503,0.29700717891687817,0.77433371130425666,0,0,0,43,True,0.0084993021232475374,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,403,-0.40455101505196694,0.52512499999999995,0.51100000000000001,0.88148074760185868,0.49720637099114107,0,0,0,40,True,0.0085238198344095295,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,403,-1.0560543272324039,0.55487500000000001,0.56599999999999995,0.061294389820674942,0.044313049949412729,0,0,0,74,True,0.0088999372900218643,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,403,-1.8347595305547049,0.57450000000000001,0.59999999999999998,0.62852732353418517,0.53265504338915493,1,0,0,87,True,0.0085442916619136808,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,404,0.02946757502215068,0.50512500000000005,0.504,0.31194314719487248,0.0200355829800298,0,0,0,45,True,0.0089313025307626789,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,404,-0.42289057760770371,0.53912499999999997,0.54900000000000004,0.24730063809343225,0.34332185390147901,0,0,0,65,True,0.0085256470195555524,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,404,-1.0560022413887324,0.57012499999999999,0.57899999999999996,0.30104620088948053,0.66480736955711961,1,0,0,90,True,0.008079429221751604,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,404,-1.360295078108557,0.58650000000000002,0.60999999999999999,0.48551756257079992,0.73615583915337168,1,0,0,102,True,0.0081963737980165867,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,405,-0.013556698883299441,0.48899999999999999,0.48999999999999999,0.68873436382558895,0.73449608308490677,0,0,0,74,True,0.0086596599926950842,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,405,-0.48719306427762649,0.52524999999999999,0.52600000000000002,0.41687869304583941,0.14338457472341032,0,0,0,66,True,0.0085228586748413472,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,405,-1.0666986948905899,0.5605,0.55700000000000005,0.87075444307378547,0.82420079618535425,1,0,0,77,True,0.0086291903061688612,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,405,-1.4080595133584184,0.57899999999999996,0.57399999999999995,0.53270919808374695,0.51112994619414764,1,0,0,92,True,0.0078920408502979791,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,406,-0.065942113883643599,0.49775000000000003,0.497,0.95930648531992035,0.79133856183826201,0,0,0,47,True,0.0087470937998743014,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,406,-0.53580263596583133,0.52949999999999997,0.53000000000000003,0.98461865755966049,0.83197028910556758,0,0,0,64,True,0.0090259985525129056,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,406,-1.0474659346464845,0.56637499999999996,0.57699999999999996,0.41492679018941286,0.24911761583230088,1,0,0,83,True,0.008873829659021568,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,406,-1.365511092379563,0.58612500000000001,0.58299999999999996,0.24794339993200648,0.28554505697232396,1,0,0,100,True,0.0079706338223388701,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,407,-0.0070999185892165664,0.4945,0.48399999999999999,0.44256285145839513,0.60577584013049002,0,0,0,41,True,0.0083691717904127369,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,407,-0.46768622655048586,0.52187499999999998,0.501,0.99450600271365575,0.85914084971503346,0,0,0,58,True,0.0079080750244524215,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,407,-1.135480263681709,0.56337499999999996,0.55200000000000005,0.92192785941135891,0.56732511317729506,1,0,0,80,True,0.0080211073600575493,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,407,-1.4557981092871817,0.57987500000000003,0.58199999999999996,0.64294433817876318,0.77597962790980479,1,0,0,99,True,0.0081316591625185172,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,408,-0.12570572201919028,0.49637500000000001,0.48099999999999998,0.81535816604160571,0.15081576135692745,0,0,0,48,True,0.0088160769347854304,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,408,-0.5688516367122548,0.51800000000000002,0.52300000000000002,0.4637364868443673,0.79883087665128549,0,0,0,58,True,0.0084631130033976532,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,408,-1.2025752729539223,0.5605,0.56499999999999995,0.19277667976836421,0.31392915769561885,1,0,0,136,True,0.0085469650215422039,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,408,-1.5452034351861623,0.57450000000000001,0.59499999999999997,0.81331009860947656,0.94807467391443678,1,0,0,139,True,0.0085646542264663384,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,409,-0.01281883845214182,0.49299999999999999,0.499,0.32825548095428247,0.66308207007672992,0,0,0,41,True,0.0089008216713393953,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,409,-0.4643067238972749,0.52149999999999996,0.50600000000000001,0.68733552852279434,0.63390321743859812,0,0,0,45,True,0.0089505616953738654,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,409,-1.0572995787913508,0.56212499999999999,0.54800000000000004,0.10878761313391792,0.017791279206767634,0,0,0,57,True,0.0089935775944310296,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,409,-1.3452969583967342,0.58362499999999995,0.58899999999999997,0.83953797194270918,0.73424754146108995,1,0,0,184,True,0.0090742195822271759,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,410,0.067789525877054904,0.50024999999999997,0.48599999999999999,0.18297065868649734,0.73737510254604943,0,0,0,32,True,0.0082620367440615072,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,410,-0.38779841998978243,0.52687499999999998,0.51400000000000001,0.26175948490035589,0.42614528097198906,0,0,0,34,True,0.0083730366670607369,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,410,-1.0571255018947869,0.55487500000000001,0.54700000000000004,0.17278545779255478,0.035507864256834845,0,0,0,63,True,0.0085682189184898561,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,410,-1.3910649500716541,0.57762500000000006,0.58399999999999996,0.38396061021898803,0.11964496491556552,1,0,0,75,True,0.0083058087745879854,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,411,0.048946421642337527,0.50112500000000004,0.496,0.80708404577368908,0.086284348098246963,0,0,0,39,True,0.0079867175857623457,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,411,-0.42595543114223067,0.52812499999999996,0.51800000000000002,0.061880121639950422,0.18405571629783651,0,0,0,50,True,0.0080345166690491236,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,411,-0.98270815169383929,0.56112499999999998,0.56699999999999995,0.81340898235387371,0.93891891821592433,0,0,0,66,True,0.0081382060322909514,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,411,-1.2751038977800038,0.58199999999999996,0.57799999999999996,0.83354009110136851,0.82657194026558134,1,0,0,82,True,0.008381366628770523,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,412,-0.00040716388224054304,0.50162499999999999,0.50900000000000001,0.055474216749787947,0.34203687879408945,0,0,0,35,True,0.0087629537814282593,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,412,-0.47757580808503863,0.53000000000000003,0.52500000000000002,0.64150789643133044,0.54540382434810808,0,0,0,60,True,0.0088308834141671844,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,412,-1.0475463539788472,0.56287500000000001,0.54200000000000004,0.74377855408188853,0.71330962979480417,1,0,0,79,True,0.0087794585176231166,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,412,-1.4321138149751504,0.58137499999999998,0.56200000000000006,0.13443209717549043,0.12008307185147832,1,0,0,146,True,0.0080610323655669162,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,413,0.18243677201278211,0.49225000000000002,0.50700000000000001,0.16481233168217746,0.1434698800612309,0,0,0,49,True,0.0084460924281044673,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,413,-0.47634900363382182,0.52925,0.54200000000000004,0.1555778881446247,0.24862535807155248,0,0,0,58,True,0.0087212008827861932,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,413,-1.1288295641972212,0.56125000000000003,0.58399999999999996,0.44668193712858206,0.25423196380866225,0,0,0,64,True,0.0083345220833630947,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,413,-1.4708145691498944,0.57687500000000003,0.59499999999999997,0.10773574062448672,0.16957826557207148,1,0,0,87,True,0.0083307650753552519,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,414,-0.038756437264146119,0.49187500000000001,0.495,0.94740614650732935,0.87987589720976855,0,0,0,37,True,0.0084024908663403852,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,414,-0.52185449310925436,0.52749999999999997,0.51900000000000002,0.089814083095581435,0.086401843777212203,0,0,0,53,True,0.0083853789436113303,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,414,-1.1129545654483644,0.56987500000000002,0.54600000000000004,0.4361602339209058,0.52235104275780841,1,0,0,112,True,0.0084931561622730457,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,414,-1.4451744629042358,0.58774999999999999,0.57199999999999995,0.14483444615729157,0.10682844053930937,1,0,0,189,True,0.0085092771983248799,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,415,-0.029135849333882365,0.49625000000000002,0.46500000000000002,0.16138186741317914,0.66486150497779672,0,0,0,52,True,0.0086040121147042056,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,415,-0.50747203411390418,0.53487499999999999,0.50600000000000001,0.3209233980743057,0.47164129728226023,0,0,0,49,True,0.0083763900276078648,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,415,-1.054699746928083,0.56699999999999995,0.54300000000000004,0.49888537745012407,0.58724646933010949,1,0,0,75,True,0.0084126911926479114,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,415,-1.3495182674099679,0.58174999999999999,0.56299999999999994,0.56201108613977091,0.61880837249078569,1,0,0,120,True,0.0084059824886222687,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,416,-0.21794814156054571,0.49399999999999999,0.51000000000000001,0.44447175148831913,0.54458871905100703,0,0,0,63,True,0.0082414124483432064,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,416,-0.68312184751864335,0.52312499999999995,0.53200000000000003,0.59222028870341858,0.3665490619701588,0,0,0,54,True,0.0082130344378551021,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,416,-1.3301198525817441,0.55974999999999997,0.55500000000000005,0.87025128709497068,0.74247000099772043,1,0,0,95,True,0.0081821482577993706,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,416,-1.6570774252397031,0.57150000000000001,0.57699999999999996,0.95712746505509361,0.78838503893453371,1,0,0,90,True,0.0085943849389597156,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,417,0.10596236047853982,0.50349999999999995,0.51800000000000002,0.1051331210950382,0.00026206067048711949,0,0,0,51,True,0.0093737236127894551,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,417,-0.33917553137707351,0.52837500000000004,0.54000000000000004,0.26668929574109801,0.045000881616624182,0,0,0,42,True,0.0094216638256953023,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,417,-1.002877824882324,0.56237499999999996,0.56499999999999995,0.84990041035493635,0.8901811373248204,0,0,0,74,True,0.009132817690760844,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,417,-1.4577983210853147,0.57874999999999999,0.56599999999999995,0.72735295044808357,0.81985311544873363,1,0,0,131,True,0.008662865433988769,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,418,0.096245278755819674,0.49199999999999999,0.48299999999999998,0.014941034568543623,0.28706187936427086,0,0,0,55,True,0.0083431969983324156,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,418,-0.32305228295802668,0.52149999999999996,0.52300000000000002,0.15778861036921746,0.056358093567493744,0,0,0,59,True,0.0088042841723176193,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,418,-0.91513256848878044,0.56000000000000005,0.55000000000000004,0.64245152903613145,0.3238436153104749,1,0,0,126,True,0.0086589357879785292,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,418,-1.2754483138408761,0.579125,0.57399999999999995,0.87295047137726689,0.80793221052826181,1,0,0,145,True,0.0085855164964390683,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,419,0.020717321800926263,0.49199999999999999,0.48899999999999999,0.32634205748550577,0.90193387719804907,0,0,0,43,True,0.0087233222234506646,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,419,-0.4230521286779248,0.52049999999999996,0.51800000000000002,0.7198882060670877,0.56132927918875664,0,0,0,43,True,0.008190188176111883,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,419,-0.98087682073132598,0.56062500000000004,0.55300000000000005,0.85599452212319527,0.91751848983073359,0,0,0,63,True,0.008128714903141555,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,419,-1.2642174452369312,0.57787500000000003,0.57099999999999995,0.70472123860106084,0.8150321730464144,1,0,0,102,True,0.0082497591517058724,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,420,0.10014205809860273,0.50612500000000005,0.50600000000000001,0.96515682312485795,0.80969114301946621,0,0,0,45,True,0.0080812185439072311,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,420,-0.32787284496744751,0.53337500000000004,0.54600000000000004,0.45713236277876984,0.18278475128744182,0,0,0,47,True,0.00823154183998576,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,420,-0.95075076812042347,0.56462500000000004,0.57499999999999996,0.92746558559338388,0.85919229687697696,1,0,0,77,True,0.007847525724551066,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,420,-1.3169787017492516,0.57962499999999995,0.59699999999999998,0.70499558135216234,0.62365561131389802,1,0,0,145,True,0.0083239158289141798,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,421,0.018232523945821883,0.502,0.49199999999999999,0.51620008011530905,0.5199806969771904,0,0,0,61,True,0.0088051970716143332,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,421,-0.38812254012999964,0.52987499999999998,0.53500000000000003,0.73812397659454498,0.05421477897213365,0,0,0,57,True,0.0085708739158004889,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,421,-1.0066383463396376,0.56787500000000002,0.57599999999999996,0.37451290776415325,0.51364793917816143,1,0,0,75,True,0.0082881477682688089,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,421,-1.366986626629187,0.59062499999999996,0.60199999999999998,0.26042636180400119,0.49798354304832837,1,0,0,115,True,0.0081968479642238676,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,422,-0.098364011716860794,0.50012500000000004,0.48899999999999999,0.78848376720611324,0.72079289151755732,0,0,0,39,True,0.0087569666251768371,False,False,0.00084786314457791824,1.1837821058171558,0.499774
