data_source,Date,S_over_thr_Data,S_over_thr_Concept
yfinance,2020-11-11,0.34063040083754248,0.069900596421471201
yfinance,2020-11-12,0.34016953730221461,0.064035785288270156
yfinance,2020-11-13,0.34014215108470697,0.037375745526838998
yfinance,2020-11-16,0.33995270725810978,0.071113320079522896
yfinance,2020-11-17,0.33918779409282429,0.046262425447316104
yfinance,2020-11-18,0.3389647074751409,0.092524850894632193
yfinance,2020-11-19,0.33814708436899615,0.038787276341948299
yfinance,2020-11-20,0.33746578095572666,0.085049701789264395
yfinance,2020-11-23,0.33673146603259629,0.033737574552683905
yfinance,2020-11-24,0.33701062338630322,0.06747514910536781
yfinance,2020-11-25,0.33612259215181622,0.046262425447316104
yfinance,2020-11-27,0.33525924808716701,0.034950298210735607
yfinance,2020-11-30,0.33445100901761177,0.046262425447316104
yfinance,2020-12-01,0.33409759668205324,0.033737574552683905
yfinance,2020-12-02,0.33321894819039255,0.06747514910536781
yfinance,2020-12-03,0.33232028331570729,0.046262425447316104
yfinance,2020-12-04,0.3317607364256579,0.034950298210735607
yfinance,2020-12-07,0.33088123647984113,0.046262425447316104
yfinance,2020-12-08,0.33002159590886648,0.033737574552683905
yfinance,2020-12-09,0.32949683397627022,0.046262425447316104
yfinance,2020-12-10,0.32859832000936617,0.092524850894632193
yfinance,2020-12-11,0.32770566109051874,0.13878727634194829
yfinance,2020-12-14,0.32689948985258055,0.18504970178926439
yfinance,2020-12-15,0.3268319615177116,0.13131212723658048
yfinance,2020-12-16,0.32594429198286479,0.077574552683896583
yfinance,2020-12-17,0.32518865538974939,0.1012127236580517
yfinance,2020-12-18,0.32436345385629561,0.070099403578528785
yfinance,2020-12-21,0.32352360477666875,0.11636182902584488
yfinance,2020-12-22,0.3226377135985436,0.16262425447316098
yfinance,2020-12-23,0.32174242542392406,0.10888667992047707
yfinance,2020-12-24,0.32091293869294751,0.06747514910536781
yfinance,2020-12-28,0.32035128647052047,0.1012127236580517
yfinance,2020-12-29,0.31946908874211155,0.047673956262425377
yfinance,2020-12-30,0.3185794543112685,0.068687872763419505
yfinance,2020-12-31,0.31779886263218787,0.1024254473161034
