gamma_lev,n_warmup,stream,omega_hat,alpha_hat,beta_hat,persistence_hat,converged,equals_initialiser,at_lower_bound,at_upper_bound,alarm_eco,alarm_ml
0,250,198,0.35035445723871983,0.01511,0.63363599999999998,0.64874599999999993,True,False,False,False,False,False
0,250,199,0.29052727276944157,0.12562300000000001,0.55898800000000004,0.68461100000000008,True,False,False,False,False,True
0,500,0,0.26400669208819239,0.055524999999999998,0.68073099999999998,0.73625600000000002,True,False,False,False,False,False
0,500,1,0.21699558528965426,0.10230599999999999,0.66922300000000001,0.77152900000000002,True,False,False,False,False,False
0,500,2,0.21278376141179497,0.101926,0.69873300000000005,0.80065900000000001,True,False,False,False,False,False
0,500,3,0.45959163293197769,0.046862000000000001,0.507158,0.55401999999999996,True,False,False,False,False,False
0,500,4,0.88672119497914093,9.9999999999999995e-07,9.9999999999999995e-07,1.9999999999999999e-06,True,False,True,False,False,False
0,500,5,0.517481905025162,0.102053,0.40674399999999999,0.50879699999999994,True,False,False,False,False,False
0,500,6,0.065032486201109546,0.024892000000000001,0.89998800000000001,0.92488000000000004,True,False,False,False,False,True
0,500,7,1.062384543931681,0.145536,9.9999999999999995e-07,0.145537,True,False,True,False,False,True
0,500,8,0.091143193744300882,0.047801999999999997,0.87111099999999997,0.91891299999999998,True,False,False,False,False,False
0,500,9,0.91248583416018358,9.9999999999999995e-07,9.9999999999999995e-07,1.9999999999999999e-06,True,False,True,False,True,False
0,500,10,0.19648898604352877,0.060665999999999998,0.77290499999999995,0.83357099999999995,True,False,False,False,False,False
0,500,11,0.12090974170154664,0.016053999999999999,0.87912599999999996,0.89517999999999998,True,False,False,False,False,False
0,500,12,0.23445032294684578,0.048658,0.73006199999999999,0.77871999999999997,True,False,False,False,False,False
0,500,13,0.29869115621222164,0.026239999999999999,0.66927400000000004,0.69551400000000008,True,False,False,False,False,False
0,500,14,0.67219800266686103,0.087150000000000005,0.15981699999999999,0.24696699999999999,True,False,False,False,False,False
0,500,15,0.25368019197937919,0.24773600000000001,0.56023500000000004,0.80797099999999999,True,False,False,False,False,False
0,500,16,0.22590204170144162,0.117593,0.66733200000000004,0.78492500000000009,True,False,False,False,False,True
0,500,17,0.32543045322047121,0.017018999999999999,0.66313800000000001,0.68015700000000001,True,False,False,False,False,False
0,500,18,0.24063850149179625,0.037161,0.73077899999999996,0.76793999999999996,True,False,False,False,False,True
0,500,19,0.035546149350037137,0.027415999999999999,0.93843399999999999,0.96584999999999999,True,False,False,False,False,False
0,500,20,0.13977478324131304,0.109427,0.77119400000000005,0.8806210000000001,True,False,False,False,False,False
0,500,21,0.15902482527726755,0.037111999999999999,0.80953399999999998,0.84664600000000001,True,False,False,False,False,False
0,500,22,0.45852240903995012,9.9999999999999995e-07,0.46726000000000001,0.46726099999999998,True,False,True,False,True,False
0,500,23,0.13795433476426888,0.067569000000000004,0.82164400000000004,0.88921300000000003,True,False,False,False,False,False
0,500,24,0.031590348080367467,0.019151000000000001,0.94318100000000005,0.96233200000000008,True,False,False,False,False,False
0,500,25,0.75175236654949162,0.082409999999999997,0.070484000000000005,0.152894,True,False,False,False,False,False
0,500,26,0.10646008938412795,0.051325999999999997,0.84052899999999997,0.89185499999999995,True,False,False,False,False,False
0,500,27,0.12412446647207151,0.059820999999999999,0.81137099999999995,0.87119199999999997,True,False,False,False,False,False
0,500,28,0.53903141456370729,0.102696,0.52531300000000003,0.62800900000000004,True,False,False,False,False,False
0,500,29,0.85550440481657486,9.9999999999999995e-07,9.9999999999999995e-07,1.9999999999999999e-06,True,False,True,False,False,False
0,500,30,0.86337196550942275,9.9999999999999995e-07,9.9999999999999995e-07,1.9999999999999999e-06,True,False,True,False,True,False
0,500,31,0.011336978975505606,0.0077640000000000001,0.97947600000000001,0.98724000000000001,True,False,False,False,True,False
0,500,32,0.52574037452361899,0.060906000000000002,0.38210899999999998,0.44301499999999999,True,False,False,False,False,False
0,500,33,0.61492226845385811,9.9999999999999995e-07,0.455432,0.45543299999999998,True,False,True,False,False,False
0,500,34,0.049865275951807377,0.030252000000000001,0.923508,0.95375999999999994,True,False,False,False,False,False
0,500,35,0.75197238615077944,0.029172,0.27236700000000003,0.301539,True,False,False,False,False,False
0,500,36,0.1780354078757386,0.069112999999999994,0.72498499999999999,0.79409799999999997,True,False,False,False,False,False
0,500,37,0.082677165541286304,0.073775999999999994,0.81957000000000002,0.89334599999999997,True,False,False,False,False,False
0,500,38,0.81764602763292882,0.101591,9.9999999999999995e-07,0.101592,True,False,True,False,False,False
0,500,39,0.16310957687735009,0.051874000000000003,0.77045300000000005,0.82232700000000003,True,False,False,False,False,False
0,500,40,0.34125537744779311,0.11280800000000001,0.56824300000000005,0.68105100000000007,True,False,False,False,False,False
0,500,41,0.17416066126755267,0.024365999999999999,0.83169000000000004,0.85605600000000004,True,False,False,False,False,False
0,500,42,0.091101339641839141,0.039766000000000003,0.85280599999999995,0.89257199999999992,True,False,False,False,False,False
0,500,43,0.094499041444888396,0.101414,0.80910700000000002,0.91052100000000002,True,False,False,False,False,False
0,500,44,0.49900666410297134,0.017717,0.55378499999999997,0.57150199999999995,True,False,False,False,False,False
0,500,45,0.29153633483415481,0.081720000000000001,0.64052200000000004,0.72224200000000005,True,False,False,False,False,True
0,500,46,0.22909323379910382,0.110678,0.61210100000000001,0.72277900000000006,True,False,False,False,False,False
0,500,47,0.47504476181645938,9.9999999999999995e-07,0.498666,0.49866699999999997,True,False,True,False,True,True
0,500,48,0.20096889740722051,0.061234999999999998,0.712059,0.77329400000000004,True,False,False,False,False,False
0,500,49,0.12756906313695157,0.034470000000000001,0.80604500000000001,0.84051500000000001,True,False,False,False,False,False
0,500,50,0.31014418567799112,0.077946000000000001,0.57208899999999996,0.65003499999999992,True,False,False,False,False,False
0,500,51,0.058254813747367871,0.014352,0.91742900000000005,0.93178100000000008,True,False,False,False,False,False
0,500,52,0.78106453682635135,0.17205400000000001,0.004176,0.17623000000000003,True,False,False,False,False,False
