arm,alpha,eta,N_streams,DetRate,DetRate_CI_low,DetRate_CI_high,ADD,SEM
CUSUM,0.035000000000000003,0.16,2000,0.98999999999999999,0.98460406154092472,0.99351723212344722,162.61717171717171,1.9715158538039272
CUSUM,0.035000000000000003,0.17999999999999999,2000,0.98750000000000004,0.98161196028934949,0.99151891861142893,127.18227848101266,1.3084831989525831
CUSUM,0.035000000000000003,0.20000000000000001,2000,0.98750000000000004,0.98161196028934949,0.99151891861142893,103.56759493670886,0.97027439032506313
CUSUM,0.025000000000000001,0.02,2000,0.035000000000000003,0.027795569156293554,0.043987284815271671,1351.9428571428571,81.087186349555026
CUSUM,0.025000000000000001,0.040000000000000001,2000,0.128,0.11406794714574633,0.1433583360315058,1283.09375,42.496039666051047
CUSUM,0.025000000000000001,0.059999999999999998,2000,0.41699999999999998,0.39557021501833134,0.43874801483035653,1195.9796163069545,24.16260873315375
CUSUM,0.025000000000000001,0.080000000000000002,2000,0.81299999999999994,0.79531749780479744,0.829482430597138,978.64760147601476,16.068792880193524
CUSUM,0.025000000000000001,0.10000000000000001,2000,0.97899999999999998,0.97173698953037702,0.98442647917418247,610.98314606741576,10.436330683554939
CUSUM,0.025000000000000001,0.12,2000,0.98399999999999999,0.97750053358182765,0.98864376464991932,359.35772357723579,5.8368567392162882
CUSUM,0.025000000000000001,0.14000000000000001,2000,0.98599999999999999,0.97984041318884219,0.99029621685377978,231.03245436105476,3.1152277444382745
CUSUM,0.025000000000000001,0.16,2000,0.99150000000000005,0.98642931026221392,0.9946862322603145,169.68028240040343,2.001023905954987
CUSUM,0.025000000000000001,0.17999999999999999,2000,0.99050000000000005,0.98520961684570074,0.99390975977139018,132.82079757698133,1.3379157862026068
CUSUM,0.025000000000000001,0.20000000000000001,2000,0.98850000000000005,0.98280227209242865,0.99232477271378727,108.17501264542236,0.98828252361868707
CUSUM,0.014999999999999999,0.02,2000,0.025000000000000001,0.019014423503992475,0.032806771413197815,1443.5999999999999,98.008383314898111
CUSUM,0.014999999999999999,0.040000000000000001,2000,0.0935,0.081508536159474149,0.10705002328018448,1315.4812834224599,50.966685583739924
CUSUM,0.014999999999999999,0.059999999999999998,2000,0.35699999999999998,0.33629473662651038,0.37825353889592789,1229.3109243697479,26.34893000252254
CUSUM,0.014999999999999999,0.080000000000000002,2000,0.76649999999999996,0.74745886618868751,0.78451934761040454,1035.8891063274625,16.742023173488498
CUSUM,0.014999999999999999,0.10000000000000001,2000,0.97650000000000003,0.96889127830265687,0.9822817756383091,653.77009728622636,10.958853486841965
CUSUM,0.014999999999999999,0.12,2000,0.98999999999999999,0.98460406154092472,0.99351723212344722,384.45353535353536,6.1103658600022008
CUSUM,0.014999999999999999,0.14000000000000001,2000,0.99150000000000005,0.98642931026221392,0.9946862322603145,245.76954109934442,3.2871314556131788
CUSUM,0.014999999999999999,0.16,2000,0.99450000000000005,0.99017793724838477,0.99692610299045614,180.93715434891905,2.1213048913151615
CUSUM,0.014999999999999999,0.17999999999999999,2000,0.99299999999999999,0.98828413743660559,0.99582565394407885,140.36656596173214,1.3839343468623702
CUSUM,0.014999999999999999,0.20000000000000001,2000,0.99150000000000005,0.98642931026221392,0.9946862322603145,114.4064548663641,1.012012842281391
CUSUM,0.01,0.02,2000,0.017500000000000002,0.012609752959581211,0.024240197666827872,1579.2857142857142,112.52930010412487
CUSUM,0.01,0.040000000000000001,2000,0.073999999999999996,0.063326201535099685,0.086307122748527809,1299.2162162162163,56.770874644180708
CUSUM,0.01,0.059999999999999998,2000,0.309,0.28913103585107425,0.32960127621036428,1225.4546925566342,28.302553112886155
CUSUM,0.01,0.080000000000000002,2000,0.72799999999999998,0.70807453003147358,0.74705129640827506,1065.6895604395604,17.120862116972511
CUSUM,0.01,0.10000000000000001,2000,0.97450000000000003,0.96662863795439968,0.98055208417569129,707.44073884043098,11.641490690727641
