gamma,seed,stream,p_data,p_concept
160,3785288609,40,0,0.88789531309429481
160,3206453655,41,0,0.83331526742298156
160,4104960862,42,0,0.48627143725069477
160,3763387491,43,0,0.24233987677776925
160,849520817,44,0,0.72226741007284934
160,1837932636,45,0,0.56260880970818694
160,3116596911,46,0,0.43981103488686846
160,3518950321,47,0,0.83134860750987594
160,1389847010,48,0,0.1151999880649402
160,2410784498,49,0,0.77286414883672516
160,2718983652,50,0,0.97477767234871171
160,1447288280,51,0,0.69925747095505986
160,883528602,52,0,0.99821067482467152
160,2768597437,53,0,0.19045559954021959
160,3796559607,54,0,0.30086612732428142
160,1669473115,55,0,0.2607360406653968
160,1343336512,56,0,0.66193566707792073
160,188208491,57,0,0.46833764522346311
160,118974138,58,0,0.91146244522285835
160,4270563075,59,0,0.789889525917433
160,3658963359,60,0,0.29862287844753499
160,2787523316,61,0,0.27308666200345483
160,1765491561,62,0,0.8845919318577451
160,2205014564,63,0,0.95977014796058069
160,169157257,64,0,0.61866940384386038
160,1389893133,65,0,0.24837759720678843
160,592091239,66,0,0.9281693613123797
160,3951562145,67,0,0.37885214999536837
160,2734677660,68,0,0.6271758813243451
160,38655427,69,0,0.061425069363597685
160,4271094575,70,0,0.3156182731818627
160,3118477608,71,0,0.45124712961902141
160,418569603,72,0,0.64894686076608876
160,2714986136,73,0,0.94596153233727698
160,4243651020,74,0,0.36610129630560634
160,3072806663,75,0,0.25547770411495391
160,307682266,76,0,0.2489085363661652
160,1900697475,77,0,0.35893109493521508
160,505211329,78,0,0.1632612376680912
160,492996945,79,0,0.39843668353566286
160,501782287,80,0,0.033652608130642997
160,3845307888,81,0,0.35356365672595974
160,2953199287,82,0,0.65248521620309252
160,1584690089,83,0,0.60754138845236039
160,4197292561,84,0,0.027251724882213214
160,484945124,85,0,0.71154676033268049
160,3264050300,86,0,0.72044934562216789
160,3814366001,87,0,0.5153083848395954
160,3129491896,88,4.135729335193004e-295,0.10671050397292522
160,3690236441,89,0,0.88278668069214872
160,3781936685,90,0,0.47043632071134345
160,2452530731,91,0,0.38074539918802863
160,2326171716,92,0,0.70965138111422721
160,960582355,93,0,0.092679266870337118
160,722733096,94,0,0.090934901304571339
160,3805148369,95,0,0.80871144649386384
160,4113674880,96,0,0.038407625264134548
160,292072389,97,0,0.1511846133023565
160,4233396984,98,0,0.015848394463771575
160,3245010652,99,0,0.33739908660154644
160,1335009046,100,0,0.96863247573760092
200,2666618529,1,0,0.8760146332697879
200,2949703227,2,0,0.84247074630392849
200,2979214339,3,0,0.85959954125983296
200,407246898,4,0,0.35299214337288082
200,2412601712,5,0,0.78795244360531325
200,1909400270,6,0,0.029365754953268708
200,4171399093,7,0,0.74296085783385646
200,3811045854,8,0,0.2329707758151075
200,1567464293,9,0,0.92573997069178915
200,1462462573,10,0,0.69638232724385252
200,1884955528,11,0,0.94549058946929476
200,1176916129,12,0,0.78867379143903715
200,589546932,13,0,0.98399655894070726
200,1475915975,14,0,0.74013582555867674
200,3744482075,15,0,0.090748233939015641
200,316307410,16,0,0.78002040443699905
200,2784171504,17,0,0.44663766898017032
200,3256129413,18,0,0.092532135317159744
200,2386957221,19,0,0.29022394479850416
200,233689864,20,0,0.37629054935942552
200,3534231135,21,0,0.002230959965809051
200,1944874028,22,0,0.027093790545313613
200,1209819372,23,0,0.28043989949359083
200,3702728900,24,0,0.055789890946873269
200,1457992973,25,0,0.71191804218221355
200,76367793,26,0,0.15354130775572444
200,3272770078,27,0,0.89124446681870073
200,2325210913,28,0,0.68731791925319297
200,3268459040,29,0,0.58067021739162605
200,1400944397,30,0,0.65950474809151416
200,1532485193,31,0,0.55234073727703759
200,2638007831,32,0,0.27760432997642748
200,1143209427,33,0,0.8511941178576734
200,3016983166,34,0,0.0080804270474951582
200,1143609905,35,0,0.66076788361805261
200,2103645194,36,0,0.40482261406002396
200,1480698775,37,0,0.23625377220565155
200,3425143854,38,0,0.8705891242316709
200,319178484,39,0,0.57713775891374675
200,350734062,40,0,0.098323339416949443
200,4268486826,41,0,0.19304055616330884
200,2795313570,42,0,0.24299827083100994
200,1725526248,43,0,0.93099134288798679
200,2504675877,44,0,0.8842432444976851
200,2990873828,45,0,0.38347488785275913
200,140024873,46,0,0.85385816900079847
200,2417703607,47,0,0.71531200923380545
200,2292170313,48,0,0.68776283919197101
200,208077291,49,0,0.37331370289223698
200,4138116591,50,0,0.43422626190154051
200,4262586115,51,0,0.25131654590076508
200,496789747,52,0,0.33963641650029452
200,215659512,53,0,0.088102480714665005
200,190456138,54,0,0.15930285492393187
200,1701419735,55,0,0.57150597061778663
200,2415625651,56,0,0.46857671124532119
200,17317870,57,0,0.75502705627729116
200,3862691564,58,0,0.085163195512303516
200,508529749,59,0,0.0021813958047104121
200,1844523296,60,0,0.68215104929320913
200,3932139613,61,0,0.091789074486271355
200,4038966359,62,0,0.62504866623156918
200,3820757612,63,0,0.065850865784987556
200,1987677120,64,0,0.20429407212322528
200,2121115789,65,0,0.48261581433073519
200,244936666,66,0,0.8901158047545229
200,392565974,67,0,0.96160163540140664
200,3297181568,68,0,0.49220355972294816
200,3821115501,69,0,0.86176153139314926
200,2473448840,70,0,0.51048097013506777
200,3849699406,71,0,0.85595622069608635
200,4070372113,72,0,0.9803571291058979
200,4132649221,73,0,0.47953620504396366
200,196324600,74,0,0.81395252299790288
200,1823166729,75,0,0.39318469421034674
200,1057648071,76,0,0.33544420031079292
200,2212099480,77,0,0.8995155113736909
200,573291378,78,0,0.95408141071619534
200,2750918558,79,0,0.61012637518715052
200,4055540737,80,0,0.62434898338856604
200,3532527916,81,0,0.049585994846430288
200,1879688930,82,0,0.26894069193521103
200,4226333896,83,0,0.30785141334062649
200,2803193901,84,0,0.21713543201556107
200,1610532575,85,0,0.070566662446324382
200,2688082163,86,0,0.13057239844514026
200,2838349841,87,0,0.39782000338320406
200,4065489826,88,0,0.98522860096612397
200,3607550445,89,0,0.1414431056796098
200,850982259,90,0,0.36766422416035754
200,2952649243,91,0,0.67199638667534423
200,782183701,92,0,0.53410348725787127
200,579621831,93,0,0.72743113650184421
200,2019086189,94,0,0.095496663607656934
200,502850018,95,0,0.38504296586013054
200,2359634479,96,0,0.25986640330797539
200,3071180672,97,0,0.48803280086491863
200,442181536,98,0,0.096477459099367918
200,1600934756,99,0,0.52592660892337217
200,1236416122,100,0,0.18665435020811316
